FBgn0026562	43868.5455480573	-2.46933031048261	0.086466042620304	-28.5583824082953	2.21038016916204e-179	1.91219988434208e-175
FBgn0003360	4392.7577141093	-3.17011249669035	0.112740439803916	-28.1186813019708	5.79039659358594e-174	2.5046360465556e-170
FBgn0039155	735.939136596636	-4.61554672242333	0.170915321813954	-27.0048739541764	1.29541478568564e-160	3.73554443698883e-157
FBgn0025111	1508.08707143002	2.80868990623324	0.104654474436306	26.8377431673276	1.17260921740867e-158	2.53606058495061e-155
FBgn0029167	3663.82173154691	-2.1980764124712	0.0950948135884972	-23.1145772258718	3.30383198100889e-118	5.71629009354159e-115
FBgn0035085	644.366837429722	-2.61651110288948	0.132773435240576	-19.7065858704985	1.89316833073804e-86	2.72963320486913e-83
FBgn0039827	265.07817718924	-4.06479500423855	0.218108012132014	-18.6366147878064	1.62185170653049e-77	2.00437701617076e-74
FBgn0264475	650.947679886028	-2.53279139196295	0.144820790908641	-17.4891421050224	1.73347122680072e-68	1.87453244788163e-65
FBgn0034736	222.308995848072	-3.54210807886834	0.215985340730816	-16.3997615156803	1.91990241442785e-60	1.84545286524614e-57
FBgn0000071	322.085805028094	2.60042909745235	0.163563942390631	15.8985474392754	6.48510483986189e-57	5.61026419696452e-54
FBgn0029896	477.291034028138	-2.4057847446062	0.153647328033634	-15.6578365233892	2.93720038612274e-55	2.30997459457707e-52
FBgn0038832	290.155365602645	-2.70240445605688	0.200217107987934	-13.4973703456936	1.6205793584582e-41	1.16830266916849e-38
FBgn0027279	2946.64213921217	-1.20455838805292	0.0892838148520296	-13.4913409563563	1.75872386351592e-41	1.17036308794432e-38
FBgn0035189	207.86310008807	2.88758146812004	0.230067067512068	12.5510421780317	3.92312326239407e-36	2.26259595619807e-33
FBgn0040091	1090.94411316351	-1.56774640165949	0.124873797671112	-12.5546466184087	3.74851027353033e-36	2.26259595619807e-33
FBgn0001226	1188.39103759586	1.67832766215423	0.134058940458858	12.519326621631	5.85295893543542e-36	3.16462173440324e-33
FBgn0040099	858.740248668437	-1.78168880416391	0.142735085758714	-12.4824866618692	9.30349981825815e-36	4.73438687810301e-33
